Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day,DateDT,ID,Leader_ID
27Mar23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.18,valeria.ponce@tec.globant.com,2023,3,27,2023-03-27,37,39.0
28Mar23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.87,valeria.ponce@tec.globant.com,2023,3,28,2023-03-28,37,39.0
29Mar23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.34,valeria.ponce@tec.globant.com,2023,3,29,2023-03-29,37,39.0
30Mar23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.82,valeria.ponce@tec.globant.com,2023,3,30,2023-03-30,37,39.0
31Mar23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.16,valeria.ponce@tec.globant.com,2023,3,31,2023-03-31,37,39.0
03Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.37,valeria.ponce@tec.globant.com,2023,4,3,2023-04-03,37,39.0
04Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.91,valeria.ponce@tec.globant.com,2023,4,4,2023-04-04,37,39.0
05Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.05,valeria.ponce@tec.globant.com,2023,4,5,2023-04-05,37,39.0
06Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.28,valeria.ponce@tec.globant.com,2023,4,6,2023-04-06,37,39.0
10Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.03,valeria.ponce@tec.globant.com,2023,4,10,2023-04-10,37,39.0
11Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.05,valeria.ponce@tec.globant.com,2023,4,11,2023-04-11,37,39.0
12Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.4,valeria.ponce@tec.globant.com,2023,4,12,2023-04-12,37,39.0
13Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.35,valeria.ponce@tec.globant.com,2023,4,13,2023-04-13,37,39.0
14Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.71,valeria.ponce@tec.globant.com,2023,4,14,2023-04-14,37,39.0
17Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.46,valeria.ponce@tec.globant.com,2023,4,17,2023-04-17,37,39.0
18Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.4,valeria.ponce@tec.globant.com,2023,4,18,2023-04-18,37,39.0
19Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.28,valeria.ponce@tec.globant.com,2023,4,19,2023-04-19,37,39.0
20Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.22,valeria.ponce@tec.globant.com,2023,4,20,2023-04-20,37,39.0
21Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.35,valeria.ponce@tec.globant.com,2023,4,21,2023-04-21,37,39.0
24Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.76,valeria.ponce@tec.globant.com,2023,4,24,2023-04-24,37,39.0
25Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.88,valeria.ponce@tec.globant.com,2023,4,25,2023-04-25,37,39.0
26Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.68,valeria.ponce@tec.globant.com,2023,4,26,2023-04-26,37,39.0
27Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.84,valeria.ponce@tec.globant.com,2023,4,27,2023-04-27,37,39.0
28Apr23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.84,valeria.ponce@tec.globant.com,2023,4,28,2023-04-28,37,39.0
02May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.84,valeria.ponce@tec.globant.com,2023,5,2,2023-05-02,37,39.0
03May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.84,valeria.ponce@tec.globant.com,2023,5,3,2023-05-03,37,39.0
04May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.76,valeria.ponce@tec.globant.com,2023,5,4,2023-05-04,37,39.0
05May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.66,valeria.ponce@tec.globant.com,2023,5,5,2023-05-05,37,39.0
08May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.76,valeria.ponce@tec.globant.com,2023,5,8,2023-05-08,37,39.0
09May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.98,valeria.ponce@tec.globant.com,2023,5,9,2023-05-09,37,39.0
10May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.2,valeria.ponce@tec.globant.com,2023,5,10,2023-05-10,37,39.0
11May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.78,valeria.ponce@tec.globant.com,2023,5,11,2023-05-11,37,39.0
12May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.11,valeria.ponce@tec.globant.com,2023,5,12,2023-05-12,37,39.0
15May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.17,valeria.ponce@tec.globant.com,2023,5,15,2023-05-15,37,39.0
16May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.05,valeria.ponce@tec.globant.com,2023,5,16,2023-05-16,37,39.0
17May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.14,valeria.ponce@tec.globant.com,2023,5,17,2023-05-17,37,39.0
18May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.41,valeria.ponce@tec.globant.com,2023,5,18,2023-05-18,37,39.0
19May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.53,valeria.ponce@tec.globant.com,2023,5,19,2023-05-19,37,39.0
22May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.07,valeria.ponce@tec.globant.com,2023,5,22,2023-05-22,37,39.0
23May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.86,valeria.ponce@tec.globant.com,2023,5,23,2023-05-23,37,39.0
24May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.69,valeria.ponce@tec.globant.com,2023,5,24,2023-05-24,37,39.0
25May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.84,valeria.ponce@tec.globant.com,2023,5,25,2023-05-25,37,39.0
26May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.25,valeria.ponce@tec.globant.com,2023,5,26,2023-05-26,37,39.0
29May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.27,valeria.ponce@tec.globant.com,2023,5,29,2023-05-29,37,39.0
30May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.69,valeria.ponce@tec.globant.com,2023,5,30,2023-05-30,37,39.0
31May23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.27,valeria.ponce@tec.globant.com,2023,5,31,2023-05-31,37,39.0
01Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.72,valeria.ponce@tec.globant.com,2023,6,1,2023-06-01,37,39.0
02Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.88,valeria.ponce@tec.globant.com,2023,6,2,2023-06-02,37,39.0
05Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.49,valeria.ponce@tec.globant.com,2023,6,5,2023-06-05,37,39.0
06Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.69,valeria.ponce@tec.globant.com,2023,6,6,2023-06-06,37,39.0
07Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.77,valeria.ponce@tec.globant.com,2023,6,7,2023-06-07,37,39.0
08Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.3,valeria.ponce@tec.globant.com,2023,6,8,2023-06-08,37,39.0
09Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.87,valeria.ponce@tec.globant.com,2023,6,9,2023-06-09,37,39.0
12Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.13,valeria.ponce@tec.globant.com,2023,6,12,2023-06-12,37,39.0
13Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.0,valeria.ponce@tec.globant.com,2023,6,13,2023-06-13,37,39.0
14Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.06,valeria.ponce@tec.globant.com,2023,6,14,2023-06-14,37,39.0
15Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.91,valeria.ponce@tec.globant.com,2023,6,15,2023-06-15,37,39.0
16Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.1,ricardo.fuentes@tec.globant.com,2023,6,16,2023-06-16,37,38.0
19Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.97,ricardo.fuentes@tec.globant.com,2023,6,19,2023-06-19,37,38.0
20Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.38,ricardo.fuentes@tec.globant.com,2023,6,20,2023-06-20,37,38.0
21Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.88,ricardo.fuentes@tec.globant.com,2023,6,21,2023-06-21,37,38.0
22Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.01,ricardo.fuentes@tec.globant.com,2023,6,22,2023-06-22,37,38.0
23Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.55,ricardo.fuentes@tec.globant.com,2023,6,23,2023-06-23,37,38.0
26Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.61,ricardo.fuentes@tec.globant.com,2023,6,26,2023-06-26,37,38.0
27Jun23,gabriela.rojas@tec.globant.com,Gabriela Rojas,Test Automation Engineer,Sr Level 1,AR/CABA/BA,Quality Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.33,ricardo.fuentes@tec.globant.com,2023,6,27,2023-06-27,37,38.0
10Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.53,valeria.ponce@tec.globant.com,2023,1,10,2023-01-10,39,39.0
11Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.53,valeria.ponce@tec.globant.com,2023,1,11,2023-01-11,39,39.0
12Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.53,valeria.ponce@tec.globant.com,2023,1,12,2023-01-12,39,39.0
13Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.53,valeria.ponce@tec.globant.com,2023,1,13,2023-01-13,39,39.0
16Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.53,valeria.ponce@tec.globant.com,2023,1,16,2023-01-16,39,39.0
17Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.53,valeria.ponce@tec.globant.com,2023,1,17,2023-01-17,39,39.0
18Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.53,valeria.ponce@tec.globant.com,2023,1,18,2023-01-18,39,39.0
19Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.03,valeria.ponce@tec.globant.com,2023,1,19,2023-01-19,39,39.0
20Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.03,valeria.ponce@tec.globant.com,2023,1,20,2023-01-20,39,39.0
23Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.03,valeria.ponce@tec.globant.com,2023,1,23,2023-01-23,39,39.0
24Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.03,valeria.ponce@tec.globant.com,2023,1,24,2023-01-24,39,39.0
25Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.03,valeria.ponce@tec.globant.com,2023,1,25,2023-01-25,39,39.0
26Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.03,valeria.ponce@tec.globant.com,2023,1,26,2023-01-26,39,39.0
27Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,4.03,valeria.ponce@tec.globant.com,2023,1,27,2023-01-27,39,39.0
30Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.53,valeria.ponce@tec.globant.com,2023,1,30,2023-01-30,39,39.0
31Jan23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.53,valeria.ponce@tec.globant.com,2023,1,31,2023-01-31,39,39.0
01Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.53,valeria.ponce@tec.globant.com,2023,2,1,2023-02-01,39,39.0
02Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.53,valeria.ponce@tec.globant.com,2023,2,2,2023-02-02,39,39.0
03Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.53,valeria.ponce@tec.globant.com,2023,2,3,2023-02-03,39,39.0
07Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.0,valeria.ponce@tec.globant.com,2023,2,7,2023-02-07,39,39.0
08Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,0.53,valeria.ponce@tec.globant.com,2023,2,8,2023-02-08,39,39.0
09Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.53,valeria.ponce@tec.globant.com,2023,2,9,2023-02-09,39,39.0
10Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.53,valeria.ponce@tec.globant.com,2023,2,10,2023-02-10,39,39.0
13Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.89,valeria.ponce@tec.globant.com,2023,2,13,2023-02-13,39,39.0
14Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.36,valeria.ponce@tec.globant.com,2023,2,14,2023-02-14,39,39.0
15Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.83,valeria.ponce@tec.globant.com,2023,2,15,2023-02-15,39,39.0
16Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,3.52,valeria.ponce@tec.globant.com,2023,2,16,2023-02-16,39,39.0
17Feb23,valeria.ponce@tec.globant.com,Valeria Ponce,Software Developer,Sr Level 1,AR/CABA/BA,Engineering,EcoBuild Enterprises,EBEPRI,Odyssey Quest,ODYQST,Paws and Recreation,2.83,valeria.ponce@tec.globant.com,2023,2,17,2023-02-17,39,39.0
