Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Year,Month,Day,DateDT,ID
17Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.0,2023,3,17,2023-03-17,43
21Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.05,2023,3,21,2023-03-21,43
15May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.59,2023,5,15,2023-05-15,69
16May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.14,2023,5,16,2023-05-16,69
17May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.59,2023,5,17,2023-05-17,69
18May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.02,2023,5,18,2023-05-18,69
19May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.06,2023,5,19,2023-05-19,69
22May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.94,2023,5,22,2023-05-22,69
23May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.27,2023,5,23,2023-05-23,69
24May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.64,2023,5,24,2023-05-24,69
25May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.23,2023,5,25,2023-05-25,69
26May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.64,2023,5,26,2023-05-26,69
29May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.76,2023,5,29,2023-05-29,69
30May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.46,2023,5,30,2023-05-30,69
31May23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.72,2023,5,31,2023-05-31,69
01Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.33,2023,6,1,2023-06-01,69
02Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.28,2023,6,2,2023-06-02,69
05Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.75,2023,6,5,2023-06-05,69
06Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.51,2023,6,6,2023-06-06,69
07Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.54,2023,6,7,2023-06-07,69
08Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.17,2023,6,8,2023-06-08,69
09Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.54,2023,6,9,2023-06-09,69
12Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.53,2023,6,12,2023-06-12,69
13Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.59,2023,6,13,2023-06-13,69
14Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.66,2023,6,14,2023-06-14,69
15Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.14,2023,6,15,2023-06-15,69
16Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.07,2023,6,16,2023-06-16,69
19Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.07,2023,6,19,2023-06-19,69
20Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.46,2023,6,20,2023-06-20,69
21Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.22,2023,6,21,2023-06-21,69
22Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.83,2023,6,22,2023-06-22,69
23Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.25,2023,6,23,2023-06-23,69
26Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.31,2023,6,26,2023-06-26,69
27Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.49,2023,6,27,2023-06-27,69
28Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.98,2023,6,28,2023-06-28,69
29Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.18,2023,6,29,2023-06-29,69
30Jun23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,3.28,2023,6,30,2023-06-30,69
22Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.93,2023,3,22,2023-03-22,43
23Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.93,2023,3,23,2023-03-23,43
24Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.93,2023,3,24,2023-03-24,43
27Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.93,2023,3,27,2023-03-27,43
28Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.93,2023,3,28,2023-03-28,43
29Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.93,2023,3,29,2023-03-29,43
30Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.93,2023,3,30,2023-03-30,43
31Mar23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.43,2023,3,31,2023-03-31,43
03Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.43,2023,4,3,2023-04-03,43
04Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.43,2023,4,4,2023-04-04,43
05Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.43,2023,4,5,2023-04-05,43
06Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.43,2023,4,6,2023-04-06,43
10Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.43,2023,4,10,2023-04-10,43
11Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,3.43,2023,4,11,2023-04-11,43
12Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,12,2023-04-12,43
13Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,13,2023-04-13,43
14Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,14,2023-04-14,43
17Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,17,2023-04-17,43
18Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.0,2023,4,18,2023-04-18,43
19Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,19,2023-04-19,43
20Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.0,2023,4,20,2023-04-20,43
21Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,21,2023-04-21,43
24Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,24,2023-04-24,43
25Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,25,2023-04-25,43
26Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,26,2023-04-26,43
27Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,27,2023-04-27,43
28Apr23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,4,28,2023-04-28,43
02May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.0,2023,5,2,2023-05-02,43
03May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,5,3,2023-05-03,43
04May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,5,4,2023-05-04,43
05May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,5,5,2023-05-05,43
08May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,5,8,2023-05-08,43
09May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,5,9,2023-05-09,43
10May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,5,10,2023-05-10,43
11May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.93,2023,5,11,2023-05-11,43
12May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.43,2023,5,12,2023-05-12,43
15May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.0,2023,5,15,2023-05-15,43
16May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.43,2023,5,16,2023-05-16,43
17May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.0,2023,5,17,2023-05-17,43
18May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.43,2023,5,18,2023-05-18,43
19May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.0,2023,5,19,2023-05-19,43
22May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,2.43,2023,5,22,2023-05-22,43
23May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,1.94,2023,5,23,2023-05-23,43
24May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,1.94,2023,5,24,2023-05-24,43
25May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,1.94,2023,5,25,2023-05-25,43
26May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,1.94,2023,5,26,2023-05-26,43
29May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,0.0,2023,5,29,2023-05-29,43
30May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,1.94,2023,5,30,2023-05-30,43
31May23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,1.94,2023,5,31,2023-05-31,43
01Jun23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,1.94,2023,6,1,2023-06-01,43
02Jun23,miguel.sandoval@tec.globant.com,Miguel Sandoval,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Jurassic Bark,1.94,2023,6,2,2023-06-02,43
14Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,1.94,2023,4,14,2023-04-14,69
17Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,1.94,2023,4,17,2023-04-17,69
18Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,0.0,2023,4,18,2023-04-18,69
19Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,1.94,2023,4,19,2023-04-19,69
20Apr23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,1.94,2023,4,20,2023-04-20,69
02Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.19,2023,1,2,2023-01-02,69
03Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.17,2023,1,3,2023-01-03,69
04Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.02,2023,1,4,2023-01-04,69
05Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.76,2023,1,5,2023-01-05,69
06Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.19,2023,1,6,2023-01-06,69
09Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.81,2023,1,9,2023-01-09,69
10Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.08,2023,1,10,2023-01-10,69
11Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.52,2023,1,11,2023-01-11,69
12Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.12,2023,1,12,2023-01-12,69
13Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.75,2023,1,13,2023-01-13,69
16Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.14,2023,1,16,2023-01-16,69
17Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.06,2023,1,17,2023-01-17,69
18Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.46,2023,1,18,2023-01-18,69
19Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.66,2023,1,19,2023-01-19,69
20Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.32,2023,1,20,2023-01-20,69
23Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.01,2023,1,23,2023-01-23,69
24Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,1.98,2023,1,24,2023-01-24,69
25Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.92,2023,1,25,2023-01-25,69
26Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.51,2023,1,26,2023-01-26,69
27Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.49,2023,1,27,2023-01-27,69
30Jan23,carlos.ortega@tec.globant.com,Carlos Ortega,Project Manager,Sr Level 2,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Vanguard Initiative,VGRDIN,The Matrix Mice,2.01,2023,1,30,2023-01-30,69
